interaction_id,user_id,amount,timestamp,llm_semantic_intent_score,voice_biometric_jitter,synthetic_face_embedding_dist,adversarial_perturbation_index,device_risk,amount_deviation,is_fraud,attack_id,variant_id,variant_name
GENAI-04401E,USR-7212,35.14,2026-08-25T06:26:49,0.0989,0.0937,0.1435,0.01,0.35,0.0875,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02A73C,USR-5777,49.11,2026-08-19T02:27:03,0.28,0.01,0.1253,0.25,0.1729,0.1755,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02D1FB,USR-4075,103.71,2026-08-14T01:50:06,0.1302,0.28,0.1803,0.25,0.35,0.1135,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0698BF,USR-5351,162.76,2026-08-21T12:39:15,0.2021,0.0156,0.28,0.0237,0.2492,0.2222,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05B45F,USR-3372,15.0,2026-08-05T11:52:42,0.1017,0.1696,0.0756,0.0204,0.3316,0.3444,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-021B75,USR-7646,46.12,2026-08-01T19:51:21,0.0756,0.0826,0.1605,0.0445,0.0395,0.292,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-073031,USR-9980,39.23,2026-08-02T04:13:32,0.1123,0.0956,0.0985,0.1442,0.35,0.1646,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06B7F7,USR-8002,4892.22,2026-08-11T22:32:05,0.8028,0.1734,0.1466,0.5368,0.6461,0.7045,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-027EED,USR-1528,26.25,2026-08-21T21:15:25,0.204,0.3635,0.3658,0.1496,0.178,0.3876,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01BFFD,USR-4433,10.0,2026-08-22T03:10:29,0.1783,0.1404,0.2059,0.25,0.1,0.2635,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A0235,USR-4588,2246.79,2026-08-14T14:15:40,0.3132,0.1233,0.2841,0.8319,0.363,0.581,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-018BC8,USR-1681,10.0,2026-08-02T13:49:51,0.0581,0.0338,0.1908,0.084,0.02,0.137,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05E231,USR-7588,119.02,2026-08-17T03:52:54,0.28,0.2528,0.2759,0.0268,0.1081,0.01,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09717D,USR-7002,46.95,2026-08-19T19:01:04,0.0411,0.095,0.28,0.2164,0.1524,0.011,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C62D1,USR-8577,21.37,2026-08-17T13:00:02,0.2199,0.2785,0.28,0.25,0.1011,0.095,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-023056,USR-1987,78.83,2026-08-23T15:36:09,0.0505,0.0315,0.0804,0.0159,0.2974,0.1815,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0EBA90,USR-1801,37.79,2026-08-17T14:04:37,0.1491,0.1095,0.28,0.0689,0.081,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AA970,USR-8882,28062.72,2026-08-19T18:15:30,0.242,0.0844,0.8865,0.459,0.7121,0.8517,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-09B74A,USR-3098,3591.81,2026-08-24T00:19:40,0.2109,0.2089,0.3284,0.8536,0.3882,0.319,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-0877D9,USR-5562,48.3,2026-08-29T23:41:58,0.204,0.0198,0.2351,0.25,0.065,0.1682,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AB890,USR-2020,20.31,2026-08-25T12:32:15,0.0848,0.2711,0.28,0.0108,0.35,0.0833,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-097A13,USR-6333,126.88,2026-08-05T11:01:02,0.28,0.1683,0.0344,0.1378,0.2733,0.1084,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CF736,USR-5743,125.43,2026-08-23T08:00:36,0.2022,0.28,0.1199,0.2099,0.2442,0.0626,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C381E,USR-6471,2594.6,2026-08-17T03:31:14,0.3942,0.1609,0.2159,0.8995,0.4544,0.411,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-06FF1A,USR-3869,33.71,2026-08-12T16:14:32,0.1994,0.1721,0.28,0.2363,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-097D0D,USR-9719,3053.75,2026-08-04T02:58:51,0.3715,0.2096,0.3731,0.9287,0.3292,0.4974,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-0405C3,USR-9330,50.09,2026-08-20T03:20:26,0.28,0.1316,0.28,0.097,0.35,0.1377,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F3A2A,USR-3951,17256.09,2026-08-12T08:38:52,0.347,0.2365,0.7663,0.6917,0.6633,0.9076,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-05EE2E,USR-2136,72.6,2026-08-14T14:10:45,0.0742,0.28,0.1521,0.0342,0.128,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0268B2,USR-7201,10.0,2026-08-29T00:54:05,0.0407,0.0218,0.2204,0.1273,0.0949,0.2653,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08375D,USR-8456,33.7,2026-08-13T12:00:42,0.1274,0.0866,0.0844,0.2064,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-041E81,USR-8973,40.37,2026-08-16T14:42:29,0.0772,0.0652,0.1085,0.1535,0.2798,0.2274,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-070FF0,USR-5889,53.65,2026-08-18T04:01:52,0.0562,0.0737,0.1289,0.1012,0.0423,0.1715,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05BE36,USR-6095,34.38,2026-08-07T14:29:32,0.2019,0.0108,0.1004,0.0155,0.35,0.2696,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09539C,USR-3203,68.55,2026-08-13T23:47:00,0.0844,0.0648,0.0392,0.0357,0.053,0.2334,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-072EF6,USR-7844,12.4,2026-08-29T02:43:48,0.0947,0.1747,0.1044,0.0782,0.0781,0.0241,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F3400,USR-9611,10.0,2026-08-11T13:59:57,0.01,0.0397,0.28,0.0481,0.0668,0.1514,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BFD59,USR-7066,304.25,2026-08-24T03:20:40,0.1038,0.2052,0.088,0.0938,0.035,0.267,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D6164,USR-7062,43.82,2026-08-26T00:21:02,0.1134,0.0401,0.1133,0.1163,0.0807,0.2624,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-075957,USR-6971,250.28,2026-08-24T13:26:24,0.1168,0.0209,0.28,0.0511,0.1419,0.2865,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CEE2E,USR-4524,110.51,2026-08-14T14:15:57,0.1002,0.1066,0.28,0.0485,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02BE3A,USR-7485,54.54,2026-08-30T06:14:44,0.2771,0.0922,0.1826,0.1528,0.1122,0.0192,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C4BA8,USR-6059,32.38,2026-08-10T10:29:50,0.28,0.1077,0.159,0.1727,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05C901,USR-3372,111.86,2026-08-19T15:24:13,0.01,0.2245,0.1656,0.2075,0.0222,0.3358,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CB2CB,USR-7541,103.48,2026-08-04T00:39:57,0.1815,0.1619,0.056,0.1104,0.2574,0.0982,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01FD16,USR-5369,21.66,2026-08-26T22:07:06,0.1479,0.28,0.0252,0.2295,0.1008,0.084,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B58F3,USR-9142,147.96,2026-08-03T17:22:22,0.1953,0.0603,0.1549,0.25,0.0937,0.0668,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-074E3F,USR-3799,110.55,2026-08-27T04:34:30,0.2497,0.2267,0.0258,0.1261,0.1133,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-030DE5,USR-3455,345.7,2026-08-04T04:43:41,0.28,0.0287,0.28,0.0945,0.0881,0.0898,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0571DD,USR-4147,109.77,2026-08-16T12:24:17,0.0628,0.1138,0.18,0.1159,0.2838,0.3369,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0980D7,USR-9788,207.12,2026-08-06T03:07:18,0.228,0.1581,0.0447,0.0149,0.2184,0.1008,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-067212,USR-1754,52.48,2026-08-19T01:03:38,0.0592,0.28,0.28,0.0384,0.35,0.2248,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-055501,USR-9072,79.46,2026-08-23T02:04:53,0.01,0.2027,0.0499,0.0727,0.1001,0.0307,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-066E4A,USR-9324,212.81,2026-08-11T22:13:46,0.084,0.28,0.0403,0.2351,0.1999,0.0727,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08A8F5,USR-2272,44.83,2026-08-26T00:30:19,0.28,0.1828,0.28,0.2493,0.1331,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DAB18,USR-4253,16.9,2026-08-20T01:13:27,0.0968,0.0303,0.1007,0.0339,0.35,0.2691,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02D3AF,USR-7550,34.68,2026-08-02T04:50:37,0.1805,0.0342,0.28,0.045,0.2844,0.2341,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-032776,USR-7768,20540.76,2026-08-23T23:55:52,0.5559,0.6858,0.3758,0.4591,0.6553,0.923,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-0E6663,USR-1988,5266.64,2026-08-03T00:04:10,0.7252,0.2211,0.2137,0.5273,0.5454,0.6424,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0728A9,USR-8623,15.82,2026-08-10T06:01:18,0.1468,0.1501,0.01,0.1404,0.35,0.1329,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D2166,USR-9610,116.41,2026-08-29T08:42:32,0.2805,0.4352,0.4208,0.3628,0.4591,0.2702,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07C77A,USR-5380,92.56,2026-08-29T19:02:37,0.0294,0.1062,0.28,0.25,0.1909,0.1168,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05BE6A,USR-8459,54.7,2026-08-29T15:00:36,0.0892,0.0358,0.28,0.1298,0.067,0.0716,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D4B4B,USR-5764,45.21,2026-08-03T09:35:58,0.2001,0.0694,0.28,0.0748,0.1609,0.2852,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A7689,USR-4561,57.22,2026-08-18T21:04:20,0.0418,0.0324,0.2042,0.0594,0.2544,0.1977,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-046E9C,USR-3287,57.17,2026-08-02T11:41:59,0.28,0.1038,0.0862,0.0664,0.2056,0.113,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0443F1,USR-2147,35.55,2026-08-09T23:46:13,0.266,0.28,0.131,0.0815,0.1942,0.0845,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-065D39,USR-6145,34.92,2026-08-08T04:14:36,0.1354,0.0309,0.0559,0.0928,0.071,0.1661,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0357CD,USR-5500,14.9,2026-08-23T17:52:37,0.045,0.13,0.2412,0.25,0.0603,0.318,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DBC15,USR-4376,352.21,2026-08-22T07:43:54,0.161,0.28,0.2437,0.1345,0.1314,0.1612,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B6F9C,USR-2416,57.5,2026-08-16T06:16:46,0.28,0.2417,0.0793,0.0518,0.113,0.0498,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E4643,USR-4394,98.84,2026-08-21T21:59:02,0.1866,0.01,0.0656,0.0188,0.1807,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0649DE,USR-7159,2077.49,2026-08-03T14:32:28,0.4758,0.1858,0.2904,0.8065,0.5959,0.6139,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-0DD5ED,USR-4762,12.52,2026-08-05T16:46:30,0.0735,0.1068,0.0705,0.25,0.0769,0.0946,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AFB92,USR-5754,15.87,2026-08-10T15:55:14,0.0286,0.1735,0.012,0.2449,0.2294,0.2716,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02ABB9,USR-1829,92.88,2026-08-20T20:34:23,0.1711,0.2548,0.1242,0.0727,0.0417,0.1827,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B38E1,USR-6610,136.11,2026-08-16T21:42:02,0.0107,0.01,0.28,0.0136,0.192,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08D884,USR-4147,67.36,2026-08-26T04:55:20,0.28,0.045,0.28,0.1495,0.1554,0.2705,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DD729,USR-8657,116.48,2026-08-05T03:52:36,0.28,0.206,0.0391,0.1469,0.1312,0.0457,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B8D1D,USR-8193,96.37,2026-08-03T13:47:52,0.2573,0.1517,0.0668,0.01,0.02,0.224,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-089AA9,USR-4498,49696.19,2026-08-29T05:05:30,0.6986,0.9538,0.273,0.5886,0.8139,0.8864,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-08A050,USR-1654,149.87,2026-08-30T02:33:47,0.2038,0.0149,0.28,0.2334,0.1557,0.0629,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01D9D6,USR-1413,10.0,2026-08-03T17:04:04,0.1501,0.0728,0.2327,0.2406,0.35,0.2705,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06515D,USR-9242,99.51,2026-08-07T02:19:10,0.0985,0.082,0.2608,0.1936,0.2406,0.1614,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0627B0,USR-3914,31.74,2026-08-04T11:07:06,0.0798,0.0621,0.28,0.2325,0.0947,0.01,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DD5CD,USR-2331,55.9,2026-08-12T00:27:28,0.2512,0.1968,0.1684,0.2484,0.1757,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09660E,USR-9081,296.95,2026-08-14T16:15:30,0.1307,0.0383,0.0684,0.0612,0.256,0.1448,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-030A38,USR-4330,10.0,2026-08-27T16:08:24,0.187,0.0858,0.1007,0.25,0.0958,0.1252,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DFF5C,USR-4767,382.03,2026-08-18T14:53:37,0.0561,0.0366,0.28,0.059,0.2498,0.1382,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0203EB,USR-3767,143.64,2026-08-13T12:26:10,0.0329,0.144,0.1334,0.2242,0.1172,0.0643,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0343C1,USR-1776,454.78,2026-08-23T17:47:17,0.0981,0.2443,0.0237,0.0614,0.35,0.2789,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-069623,USR-3013,10.0,2026-08-20T21:06:03,0.1359,0.0792,0.2409,0.25,0.2582,0.2165,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AD373,USR-5928,73.98,2026-08-11T13:30:47,0.28,0.1121,0.0647,0.1448,0.1044,0.0931,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-061F81,USR-8882,82.2,2026-08-10T16:17:37,0.0777,0.0755,0.1307,0.0486,0.2743,0.073,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-056062,USR-8133,50.09,2026-08-07T05:45:02,0.28,0.0869,0.01,0.25,0.251,0.1202,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E2817,USR-9933,10.0,2026-08-10T22:00:56,0.0411,0.0558,0.1663,0.0602,0.3092,0.1335,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06387E,USR-1631,111.26,2026-08-29T12:50:58,0.0743,0.0248,0.28,0.1638,0.2776,0.2776,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-028E3A,USR-2237,49.02,2026-08-09T21:25:45,0.0284,0.2526,0.1103,0.25,0.338,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BB9C0,USR-5523,24692.27,2026-08-06T11:06:16,0.8113,0.8173,0.382,0.5315,0.813,0.9624,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-0614AF,USR-1186,63.49,2026-08-03T20:41:31,0.1719,0.103,0.28,0.1085,0.1237,0.2194,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-049C28,USR-3691,28.37,2026-08-29T05:24:20,0.1063,0.0997,0.2375,0.25,0.2082,0.1218,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0ACC25,USR-3372,113.52,2026-08-21T19:56:35,0.0206,0.28,0.2178,0.0205,0.2142,0.2349,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-091EE8,USR-6570,3105.69,2026-08-12T08:15:46,0.8158,0.1815,0.1505,0.6057,0.7321,0.7768,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-01A684,USR-5458,62.46,2026-08-06T01:58:02,0.4304,0.4085,0.4182,0.3078,0.4743,0.2205,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CE29D,USR-4251,3834.13,2026-08-25T03:34:26,0.26,0.2546,0.2349,0.8008,0.3234,0.539,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-0CBAC6,USR-4818,35224.5,2026-08-02T14:54:02,0.6787,0.8432,0.4128,0.515,0.8957,0.8777,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-077C29,USR-5145,343.87,2026-08-19T10:19:15,0.28,0.081,0.0628,0.25,0.1377,0.0628,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-079A6A,USR-8924,68.66,2026-08-05T14:27:54,0.2408,0.1321,0.1158,0.1379,0.1379,0.1631,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06B118,USR-5725,10982.49,2026-08-13T15:37:09,0.8579,0.2134,0.1839,0.571,0.9165,0.6543,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0B2871,USR-6596,13297.14,2026-08-26T13:59:18,0.2094,0.239,0.7652,0.4757,0.7302,0.8469,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-03B98C,USR-6917,69.08,2026-08-14T11:56:15,0.0816,0.2054,0.0222,0.2071,0.3238,0.1175,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09E378,USR-6155,45.25,2026-08-17T03:48:09,0.2456,0.28,0.1141,0.0817,0.0384,0.0249,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0EF64B,USR-1137,16.62,2026-08-16T12:36:59,0.1005,0.28,0.1617,0.25,0.3301,0.0714,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07128D,USR-7774,61.78,2026-08-12T19:15:55,0.1934,0.1696,0.1496,0.2304,0.2198,0.044,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D2CEC,USR-5900,20.64,2026-08-17T00:54:31,0.1787,0.28,0.0626,0.0254,0.1685,0.0228,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02338B,USR-6685,321.36,2026-08-17T05:20:11,0.28,0.28,0.1041,0.1093,0.2386,0.2535,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0513DF,USR-9407,86.16,2026-08-19T20:11:10,0.029,0.1961,0.2529,0.1623,0.1031,0.1104,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A6599,USR-8942,10.0,2026-08-29T02:35:19,0.0134,0.0912,0.1759,0.0304,0.165,0.2062,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01FE5C,USR-7201,16366.79,2026-08-18T01:36:45,0.3349,0.1519,0.8573,0.7257,0.9077,0.6894,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-07AA46,USR-4375,41.13,2026-08-24T12:35:51,0.0712,0.0991,0.1392,0.1457,0.35,0.2001,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01CD71,USR-2558,43.57,2026-08-21T01:48:10,0.0708,0.2658,0.0406,0.25,0.2793,0.1812,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08EA72,USR-6384,32.85,2026-08-15T23:16:53,0.0869,0.0988,0.0475,0.0165,0.0843,0.2537,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04AC36,USR-6155,181.36,2026-08-29T23:50:34,0.28,0.1867,0.0834,0.25,0.3392,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-031FD0,USR-2861,83.81,2026-08-21T09:59:37,0.1731,0.0607,0.2527,0.25,0.35,0.0992,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E4714,USR-7610,3026.06,2026-08-08T10:05:55,0.3211,0.2877,0.2182,0.7482,0.3799,0.4509,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-036BDA,USR-9173,227.8,2026-08-06T05:21:10,0.1825,0.28,0.1324,0.1523,0.1235,0.0658,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04A952,USR-7219,47.31,2026-08-20T04:12:10,0.28,0.0498,0.28,0.1493,0.2168,0.2164,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-022D1F,USR-4899,15.01,2026-08-09T01:46:31,0.1195,0.1964,0.2171,0.039,0.1876,0.228,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09CF36,USR-6332,61.52,2026-08-02T10:38:01,0.0569,0.1439,0.1442,0.1314,0.1863,0.0723,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F0A80,USR-4153,31.0,2026-08-21T08:59:52,0.0288,0.28,0.1245,0.0413,0.35,0.1931,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0210D0,USR-4841,190.68,2026-08-21T18:31:19,0.2737,0.1595,0.1367,0.01,0.2428,0.1421,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0364A9,USR-3957,30.0,2026-08-04T10:55:05,0.1151,0.0923,0.1373,0.2366,0.2616,0.1704,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08E6A4,USR-9499,8875.04,2026-08-02T01:51:05,0.6213,0.2793,0.219,0.3972,0.5958,0.6137,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0CE246,USR-2483,283.75,2026-08-15T20:45:26,0.1067,0.28,0.28,0.0807,0.0257,0.2703,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B0582,USR-3639,22.11,2026-08-26T22:10:00,0.4124,0.2232,0.3623,0.3823,0.7,0.4118,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-085F6F,USR-1348,10.59,2026-08-09T10:22:06,0.1308,0.0521,0.28,0.25,0.093,0.1994,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CC032,USR-3507,14.75,2026-08-29T08:00:34,0.4944,0.4141,0.2583,0.2025,0.4781,0.4021,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0857C6,USR-2161,44.98,2026-08-13T13:13:03,0.1718,0.0415,0.0577,0.1109,0.0726,0.3108,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0EB631,USR-4776,140.73,2026-08-05T15:41:02,0.28,0.1424,0.1136,0.01,0.35,0.1009,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CF714,USR-3247,4996.97,2026-08-11T11:03:30,0.8433,0.1721,0.1313,0.4218,0.7886,0.6099,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-01FF4D,USR-5187,165.2,2026-08-14T15:20:20,0.11,0.0668,0.0323,0.1969,0.0855,0.1561,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0ED871,USR-4263,565.64,2026-08-21T20:59:05,0.1292,0.28,0.1266,0.1145,0.35,0.2724,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04DC80,USR-3116,17.19,2026-08-18T08:24:07,0.0553,0.0834,0.1798,0.1718,0.1815,0.0922,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09F97A,USR-2558,4816.28,2026-08-01T15:05:02,0.2471,0.2178,0.3197,0.9075,0.3967,0.51,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-0740FC,USR-6910,287.85,2026-08-12T19:10:57,0.1088,0.1205,0.0479,0.0393,0.0268,0.157,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01D71D,USR-7636,21.8,2026-08-24T10:25:54,0.28,0.28,0.0927,0.0378,0.3232,0.2163,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E5761,USR-4907,26.03,2026-08-16T22:49:42,0.1134,0.28,0.0936,0.0589,0.1284,0.287,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-047A39,USR-2671,4463.37,2026-08-23T11:18:58,0.7192,0.1957,0.1332,0.4941,0.7928,0.674,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-03AEE5,USR-8531,20.66,2026-08-12T06:42:59,0.2027,0.1147,0.28,0.0162,0.3281,0.2294,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07BA12,USR-4272,7950.16,2026-08-23T11:24:17,0.6606,0.1555,0.191,0.612,0.7711,0.7713,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-075628,USR-2999,76.27,2026-08-29T18:08:22,0.0917,0.0974,0.1013,0.0864,0.129,0.0995,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CDA5A,USR-8484,77.11,2026-08-27T19:35:03,0.28,0.0244,0.28,0.25,0.3089,0.1147,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D8DCC,USR-5771,26.66,2026-08-07T03:38:47,0.1236,0.2731,0.1876,0.1822,0.0629,0.1906,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-052D14,USR-3894,138.08,2026-08-05T19:38:36,0.0956,0.0283,0.0454,0.054,0.2426,0.1707,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02EE90,USR-8614,28.51,2026-08-06T08:58:42,0.3981,0.6032,0.3269,0.327,0.4882,0.3564,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DA0C3,USR-5155,1012.7,2026-08-06T10:15:07,0.162,0.2171,0.0151,0.25,0.02,0.0496,0,LEGIT,LEGIT,Normal Verified Interaction
